2491, ewSkillEcmBurstRangeBonus
1449, ewSkillRsdFallOffBonus
1450, ewSkillTpFallOffBonus
1451, ewSkillTdFallOffBonus
1453, ewSkillEwFallOffBonus
1318, ewSkillScanStrengthBonus
1321, ewSkillScanStrengthBonusSkillLevel
3586, ewSkillSignalSuppressionScanResolutionBonus
3591, ewSkillSignalSuppressionMaxTargetRangeBonus
3561, ewSkillTrackingDisruptionTrackingSpeedBonus
5793, ewSkillTrackingDisruptionRangeDisruptionBonus
6386, ewSkillGuidanceDisruptionBonus
1373, ewSkillTargetPaintingStrengthBonusSkillLevel
1550, ewSkillTargetPaintingStrengthBonus
1395, shieldBoostAmplifierPassive
1397, setBonusGuristas
6230, shipBonusEnergyNeutOptimalRS1
6233, shipBonusEnergyNeutFalloffRS3
6234, shipBonusEnergyNosOptimalRS1
6238, shipBonusEnergyNosFalloffRS3
1668, freighterCargoBonusA2
1672, freighterMaxVelocityBonusA1
5901, roleBonusBulkheadCPU
1669, freighterCargoBonusC2
1673, freighterMaxVelocityBonusC1
1670, freighterCargoBonusG2
1674, freighterMaxVelocityBonusG1
1671, freighterCargoBonusM2
1675, freighterMaxVelocityBonusM1
1851, selfRof
1473, missileSkillAoeCloudSizeBonusSkillLevel
1467, missileSkillAoeVelocityBonusSkillLevel
1595, missileSkillWarheadUpgradesEmDamageBonus
1596, missileSkillWarheadUpgradesExplosiveDamageBonus
1597, missileSkillWarheadUpgradesKineticDamageBonus
1657, missileSkillWarheadUpgradesThermalDamageBonus
1585, capitalTurretSkillLaserDamage
1614, skillAdvancedSpaceshipAgilityBonus
1483, contrabandMasking
6770, armoredCommandDurationBonus
6772, informationCommandDurationBonus
1577, angelsetbonus
1579, setBonusSansha
1659, freighterA1SkillLevel
1660, freighterA2SkillLevel
6489, skillMultiplierShipBonusDreadnoughtAmarr
1661, freighterC1SkillLevel
1663, freighterC2SkillLevel
1664, freighterG1SkillLevel
1665, freighterG2SkillLevel
1666, freighterM1SkillLevel
1667, freighterM2SkillLevel
6492, skillMultiplierShipBonusDreadnoughtCaldari
6495, skillMultiplierShipBonusDreadnoughtGallente
6498, skillMultiplierShipBonusDreadnoughtMinmatar
1616, skillCapitalShipsAdvancedAgility
1499, shieldOperationSkillBoostCapacitorNeedBonusSkillLevel
1500, shieldOperationSkillBoostCapacitorNeedBonus
2857, cynosuralGeneration
3527, skillConsumptionQuantityBonusPercentageSkillLevel
3532, skillJumpDriveConsumptionAmountBonusPercentage
1581, jumpDriveSkillsRangeBonus
1582, jumpDriveSkillsRangeBonusSkillLevel
1587, capitalTurretSkillHybridDamage
1586, capitalTurretSkillProjectileDamage
4802, hackingAccessDifficultyBonusMultiplier
5433, hackingSkillVirusBonus
1634, capitalShieldOperationSkillCapacitorNeedBonus
1635, capitalRepairSystemsSkillDurationBonus
1645, shieldCommandMindlink
1646, informationCommandMindlink
1644, skirmishCommandMindlink
1650, skillSiegeModuleConsumptionQuantityBonus
1651, skillCynosural&SiegeConsumQuantityBonusSkillLevel
223, navigationVelocityBonusPostPercentMaxVelocityLocationShip
3392, eliteBonusBlackOpsLargeEnergyTurretTracking1
3403, eliteBonusBlackOpsCloakVelocity2
3530, eliteBonusBlackOpsAgiliy1
4637, shipCruiseAndTorpedoVelocityBonusCB3
4648, eliteBonusBlackOpsECMGravAndLadarAndMagnetometricAndRadarStrength1
4649, shipCruiseAndSiegeLauncherROFBonus2CB
4799, eliteBonusBlackOpsECMBurstGravAndLadarAndMagnetoAndRadar
3406, eliteBonusBlackOpsMaxVelocity1
2251, commandshipMultiRelayEffect
5343, shipBonusDroneDamageMultiplierGBC1
5348, shipBonusDroneHitpointsGBC1
5502, eliteBonusCommandShipMediumHybridTrackingCS1
5503, eliteBonusCommandShipHeavyDroneTrackingCS2
5504, eliteBonusCommandShipHeavyDroneVelocityCS2
5572, eliteBonusCommandShipArmoredCS3
5574, eliteBonusCommandShipSkirmishCS3
2155, eliteBonusCommandShipProjectileDamageCS1
2156, eliteBonusCommandShipProjectileFalloffCS2
5486, shipBonusProjectileDamageMBC2
5573, eliteBonusCommandShipSiegeCS3
2161, eliteBonusCommandShipHybridOptimalCS1
5335, shipShieldEmResistance1CBC2
5336, shipShieldExplosiveResistance1CBC2
5337, shipShieldKineticResistance1CBC2
5338, shipShieldThermalResistance1CBC2
5501, eliteBonusCommandShipMediumHybridDamageCS2
5575, eliteBonusCommandShipInformationCS3
2157, eliteBonusCommandShipLaserDamageCS1
2158, eliteBonusCommandShipLaserROFCS2
5410, shipLaserCap1ABC2
5688, shipBonusMissileVelocityAD2
5695, eliteBonusInterdictorsArmorResist1
5723, eliteBonusInterdictorsMWDSigRadius2
5944, shipMissileLauncherRoFAD1Fixed
2201, eliteBonusInterdictorsProjectileFalloff1
5722, shipHybridOptimalGD1
5940, eliteBonusInterdictorsSHTRoF1
2200, eliteBonusInterdictorsMissileKineticDamage1
5411, shipMissileVelocityCD1
5676, shipBonusSmallMissileExplosionRadiusCD2
2160, eliteBonusCommandShipHybridFalloffCS2
5505, eliteBonusCommandShipMediumHybridRoFCS1
3767, eliteBonusCommandShipsHeavyMissileExplosionVelocityCS2
5496, eliteBonusCommandShipHAMRoFCS1
5497, eliteBonusCommandShipHMRoFCS1
5498, eliteBonusCommandShipsHeavyAssaultMissileExplosionVelocityCS2
5339, shipBonusHeavyAssaultMissileKineticDamageCBC1
5340, shipBonusHeavyMissileKineticDamageCBC1
5499, eliteBonusCommandShipsHeavyAssaultMissileExplosionRadiusCS2
5500, eliteBonusCommandShipsHeavyMissileExplosionRadiusCS2
3331, eliteBonusCommandShipArmorHP1
5402, shipMissileHeavyAssaultVelocityABC2
5403, shipMissileHeavyVelocityABC2
5514, eliteBonusCommandShipHeavyAssaultMissileDamageCS2
5521, eliteBonusCommandShipHeavyMissileDamageCS2
6774, miningForemanDurationBonus
6762, miningDroneSpecBonus
1882, miningYieldMultiplyPercent
2444, minerCpuUsageMultiplyPercent2
1896, eliteBargeBonusIceHarvestingCycleTimeBarge3
5839, eliteBargeShieldResistance1
5840, eliteBargeBonusMiningDurationBarge2
1838, eliteBargeSkillMultiplier1
1839, eliteBargeSkillMultiplier2
6780, miningForemanStrengthBonus
1848, miningForemanMindlink
2445, iceMinerCpuUsagePercent
2479, iceHarvestCycleTimeModulesRequiringIceHarvestingOnline
1895, miningUpgradeCPUReductionBonus
2456, miningUpgradeCPUPenaltyReductionModulesRequiringMiningUpgradePercent
2488, implantVelocityBonus2
1908, reconShipSkillMultiplier1
1909, reconShipSkillMultiplier2
6022, reconShipSkillMultiplier3
6688, npcEntityRemoteShieldBooster
1943, ammoEMResistOther
2105, emArmorCompensationHardeningBonusGroupArmorCoating
2109, emArmorCompensationHardeningBonusGroupEnergized
2106, explosiveArmorCompensationHardeningBonusGroupArmorCoating
2110, explosiveArmorCompensationHardeningBonusGroupEnergized
2107, kineticArmorCompensationHardeningBonusGroupArmorCoating
2111, kineticArmorCompensationHardeningBonusGroupEnergized
2108, thermicArmorCompensationHardeningBonusGroupArmorCoating
2112, thermicArmorCompensationHardeningBonusGroupEnergized
6594, shipBonusSupercarrierM3WarpStrength
6606, shipBonusSupercarrierM1FighterDamage
6610, shipBonusSupercarrierM5WarfareLinksBonus
6618, shipBonusSupercarrierM4BurstProjectorBonus
6624, shipBonusSupercarrierM2FighterVelocity
6713, shipBonusSupercarrierM1BurstProjectorWebBonus
1962, signatureRadiusBonus
6431, fighterAbilityMissiles
6441, fighterAbilityMicroWarpDrive
6560, skillBonusFighters
6693, remoteSensorDampEntity
6694, npcEntityWeaponDisruptor
6692, remoteTargetPaintEntity
6687, npcEntityRemoteArmorRepairer
2000, droneRangeBonusAdd
6557, moduleBonusOmnidirectionalTrackingLink
6558, moduleBonusOmnidirectionalTrackingLinkOverload
6690, remoteWebifierEntity
1330, propulsionSkillPropulsionStrengthBonusSkillLevel
2010, propulsionDroneJammingStrength
6664, skillBonusDroneSharpshooting
6665, skillBonusDroneDurability
4492, superWeaponMinmatar
2858, cloneJumpAccepting
6595, shipBonusCarrierA4WarfareLinksBonus
6599, shipBonusCarrierA1ArmorResists
6619, shipBonusCarrierRole1NumWarfareLinks
6625, shipBonusCarrierA2SupportFighterBonus
6637, shipBonusTitanM1DamageBonus
6650, shipBonusTitanM3WarpStrength
6655, shipBonusTitanM2ROFBonus
6597, shipBonusCarrierG4WarfareLinksBonus
6601, shipBonusCarrierG1FighterDamage
6627, shipBonusCarrierG2SupportFighterBonus
6662, shipBonusCarrierG3FighterHitpoints
6593, shipBonusSupercarrierG3WarpStrength
6605, shipBonusSupercarrierG1FighterDamage
6609, shipBonusSupercarrierG5WarfareLinksBonus
6617, shipBonusSupercarrierG4BurstProjectorBonus
6623, shipBonusSupercarrierG2FighterHitpoints
6596, shipBonusCarrierC4WarfareLinksBonus
6600, shipBonusCarrierC1ShieldResists
6626, shipBonusCarrierC2SupportFighterBonus
6608, shipBonusSupercarrierC5WarfareLinksBonus
6616, shipBonusSupercarrierC4BurstProjectorBonus
6622, shipBonusSupercarrierC2ShieldResists
6607, shipBonusSupercarrierA5WarfareLinksBonus
6615, shipBonusSupercarrierA4BurstProjectorBonus
6621, shipBonusSupercarrierA2ArmorResists
2451, commandShipSkillMultiplier1
2452, commandShipSkillMultiplier2
5571, commandShipSkillMultiplier3
2152, jumpPortalGeneration
2311, skillADDmaxJumpClones
6566, moduleBonusFighterSupportUnit
6514, skillMultiplierShipBonusForceAuxiliaryAmarr
6583, skillMultiplierShipBonusCarrierAmarr
6587, skillMultiplierShipBonusSupercarrierAmarr
6517, skillMultiplierShipBonusForceAuxiliaryCaldari
6584, skillMultiplierShipBonusCarrierCaldari
6588, skillMultiplierShipBonusSupercarrierCaldari
6520, skillMultiplierShipBonusForceAuxiliaryGallente
6585, skillMultiplierShipBonusCarrierGallente
6589, skillMultiplierShipBonusSupercarrierGallente
6523, skillMultiplierShipBonusForceAuxiliaryMinmatar
6586, skillMultiplierShipBonusCarrierMinmatar
6590, skillMultiplierShipBonusSupercarrierMinmatar
2296, modifyArmorResonancePassivePostPercentPassive
2297, modifyShieldResonancePassivePostPercentPassive
289, motionPredictionTrackingSpeedMultiplierPostPercentTrackingSpeedLocationShipModulesRequiringGunnery
2298, scanStrengthBonusPercentPassive
6555, moduleBonusDroneNavigationComputer
6598, shipBonusCarrierM4WarfareLinksBonus
6602, shipBonusCarrierM1FighterDamage
6628, shipBonusCarrierM2SupportFighterBonus
6661, shipBonusCarrierM3FighterVelocity
2312, disallowOffensiveActChar
4489, superWeaponAmarr
4490, superWeaponCaldari
4491, superWeaponGallente
4813, skillConsumptionQuantityBonusPercentSkillLevel
4814, jumpPortalConsumptionBonusPercentSkill
2402, skillSuperWeaponDmgBonus
2354, capitalRemoteArmorRepairerCapNeedBonusSkill
2355, capitalRemoteShieldTransferCapNeedBonusSkill
2356, capitalRemoteEnergyTransferCapNeedBonusSkill
2411, cloneVatMaxJumpCloneBonusSkillLevel
3313, cloneVatMaxJumpCloneBonusSkillNew
2413, snowBallLaunching
6569, skillMultiplierFighterHangarSize
6570, skillBonusFighterHangarManagement
1412, shipBonusHybridOptimalCB
5367, shipBonusRepairSystemsArmorRepairAmountGB2
2465, shipBonusArmorResistAB
2805, shipBonusLargeEnergyWeaponDamageAB2
4950, shipBonusShieldBoosterMB1a
5332, shipLaserCapABC1
5333, shipLaserDamageBonusABC2
6172, battlecruiserMETRange
5352, shipBonusProjectileDamageMBC1
5353, shipProjectileRof1MBC2
6174, battlecruiserMPTRange
2726, miningClouds
2580, neurotoxinRecoverySkillBoostChanceBonus
2589, modifyBoosterEffectChanceWithBoosterChanceBonusPostPercent
2590, naniteControlSkillBoostBoosterAttributeModifier
2760, boosterModifyBoosterArmorPenalties
2763, boosterModifyBoosterShieldPenalty
2766, boosterModifyBoosterMaxVelocityAndCapacitorPenalty
2776, boosterModifyBoosterMissilePenalty
2778, boosterModifyBoosterTurretPenalty
2727, gasCloudHarvestingMaxGroupSkillLevel
4358, ecmRangeBonusModuleEffect
4809, ecmGravimetricStrengthBonusPercent
4810, ecmLadarStrengthBonusPercent
4811, ecmMagnetometricStrengthBonusPercent
4812, ecmRadarStrengthBonusPercent
2792, modifyArmorResonancePostPercentPassive
2757, salvaging
4801, salvagingAccessDifficultyBonusMultiplier
2868, armorDamageAmountBonusCapitalArmorRepairers
5267, drawbackRepairSystemsPGNeed
2794, salvagingAccessDifficultyBonusEffectPassive
2716, drawbackSigRad
2713, drawbackCPUOutput
2014, droneMaxRangeBonus
2013, droneMaxVelocityBonus
2015, droneDurabilityShieldCapBonus
2016, droneDurabilityArmorHPBonus
2017, droneDurabilityHPBonus
6763, iceHarvestingDroneOperationDurationBonus
2867, sentryDroneDamageBonus
4579, droneRigStasisWebSpeedFactorBonus
2848, accessDifficultyBonusModifierRequiringArchaelogy
2849, accessDifficultyBonusModifierRequiringHacking
2688, capNeedBonusEffectLasers
2706, drawbackPowerNeedLasers
2693, falloffBonusEffectLasers
2696, maxRangeBonusEffectLasers
5189, trackingSpeedBonusEffectLasers
2690, cpuNeedBonusEffectLasers
2801, energyWeaponSpeedMultiplyPassive
2803, energyWeaponDamageMultiplyPassive
2689, capNeedBonusEffectHybrids
2707, drawbackPowerNeedHybrids
2694, falloffBonusEffectHybrids
2697, maxRangeBonusEffectHybrids
5188, trackingSpeedBonusEffectHybrids
2691, cpuNeedBonusEffectHybrid
2804, hybridWeaponSpeedMultiplyPassive
2802, hybridWeaponDamageMultiplyPassive
2714, drawbackCPUNeedLaunchers
2799, missileLauncherSpeedMultiplierPassive
2851, missileDMGBonusPassive
2708, drawbackPowerNeedProjectiles
2695, falloffBonusEffectProjectiles
2698, maxRangeBonusEffectProjectiles
5190, trackingSpeedBonusEffectProjectiles
2692, cpuNeedBonusEffectProjectile
2797, projectileWeaponSpeedMultiplyPassive
2798, projectileWeaponDamageMultiplyPassive
227, accerationControlCapNeedBonusPostPercentCapacitorNeedLocationShipGroupAfterburner
2712, drawbackArmorHP
2850, durationBonusForGroupAfterburner
3727, velocityBonusPassive
2795, modifyShieldResonancePostPercentPassive
4967, shieldBoosterDurationBonusShieldSkills
2718, drawbackShieldCapacity
2853, cloakingTargetingDelayBonusLRSMCloakingPassive
5081, maxTargetingRangeBonusPostPercentPassive
2725, rigDrawbackSkillEffect
6697, rigDrawbackReductionArmor
6698, rigDrawbackReductionAstronautics
6699, rigDrawbackReductionDrones
6700, rigDrawbackReductionElectronic
6701, rigDrawbackReductionProjectile
6702, rigDrawbackReductionEnergyWeapon
6703, rigDrawbackReductionHybrid
6704, rigDrawbackReductionLauncher
6705, rigDrawbackReductionShield
6715, ECMBurstJammerQA
2148, droneDamageBonusRequringDrones
5268, drawbackCapRepPGNeed
407, socialSocialMutatorPostPercentSocialBonusChar
2885, gasHarvestingCycleTimeModulesRequiringGasCloudHarvesting
2911, dataminerModuleDurationReduction
4817, salvagerModuleDurationReduction
6696, starbaseEnergyNeutralizerFalloff
6513, doomsdayAOEECM
2979, 	skillRemoteHullRepairSystemsCapNeedBonus
2967, skillTriageModuleConsumptionQuantityBonus
2974, skillRemoteECMDurationBonusSkillLevel
2982, skillRemoteECMDurationBonus
2971, bombLaunching
2980, skillCapitalRemoteHullRepairSystemsCapNeedBonus
3036, skillBombDeploymentModuleReactivationDelayBonus
3195, thermodynamicsSkillLevel
3196, thermodynamicsSkillDamageBonus
1549, ewTargetPaint
3267, shipConsumptionQuantityBonusIndustrialReconfigurationORECapital1
3493, rorqualCargoScanRangeBonus
3494, rorqualSurveyScannerRangeBonus
6792, shipBonusDroneHPDamageMiningORECapital4
6793, miningForemanBurstBonusORECapital2
6794, shieldCommandBurstBonusORECapital3
6795, shipBonusDroneIceHarvestingORECapital5
3262, oreCapitalShipSkillMultiplier1
3263, oreCapitalShipSkillMultiplier2
3311, oreCapitalShipSkillMultiplier3
3327, oreCapitalShipSkillMultiplier4
6791, oreCapitalShipSkillMultiplier5
4575, industrialCoreEffect2
3264, skillIndustrialReconfigurationConsumptionQuantityBonus
3739, zColinOrcaTractorRangeBonus
3740, zColinOrcaTractorVelocityBonus
3742, cargoAndOreHoldCapacityBonusICS1
3744, miningForemanBurstBonusICS2
3745, zColinOrcaSurveyScannerBonus
5029, shipBonusDroneMiningAmountRole
6786, shieldCommandBurstBonusICS3
6787, shipBonusDroneHPDamageMiningICS4
6788, shipBonusDroneIceHarvestingICS5
6790, shipBonusDroneIceHarvestingRole
3344, heavyInterdictorsSkillMultiplier1
3345, heavyInterdictorsSkillMultiplier2
3358, electronicAttackShipsSkillMultiplier1
3359, electronicAttackShipsSkillMultiplier2
6279, electronicAttackShipsSkillMultiplier3
3674, jumpPortalGenerationBO
3404, blackOpsSkillMultiplier1
3405, blackOpsSkillMultiplier2
6875, blackOpsSkillMultiplier3
6876, blackOpsSkillMultiplier4
3415, eliteBonusViolatorsLargeEnergyTurretDamageRole1
3427, eliteBonusViolatorsTractorBeamMaxRangeRole2
3473, eliteBonusViolatorsTractorBeamMaxTractorVelocityRole3
3649, eliteBonusViolatorsLargeEnergyTurretDamage1
5365, eliteBonusViolatorsRepairSystemsArmorDamageAmount2
5560, roleBonusMarauderMJDRReactivationDelayBonus
5610, shipBonusLargeEnergyTurretMaxRangeAB
3416, eliteBonusViolatorsLargeHybridTurretDamageRole1
3424, eliteBonusViolatorsLargeHybridTurretTracking1
5611, shipBonusHTFalloffGB2
3417, eliteBonusViolatorsLargeProjectileTurretDamageRole1
3425, eliteBonusViolatorsLargeProjectileTurretTracking1
3447, shipBonusPTFalloffMB1
4974, eliteBonusMarauderShieldBonus2a
3408, violatorsSkillMultiplier1
3409, violatorsSkillMultiplier2
3439, eliteBonusViolatorsEwTargetPainting1
4635, eliteBonusMaraudersCruiseAndTorpedoDamageRole1
4636, shipBonusAoeVelocityCruiseAndTorpedoCB2
5733, eliteBonusMaraudersHeavyMissileDamageExpRole1
5734, eliteBonusMaraudersHeavyMissileDamageKinRole1
5735, eliteBonusMaraudersHeavyMissileDamageEMRole1
5736, eliteBonusMaraudersHeavyMissileDamageThermRole1
3513, setBonusMordus
3650, ewGroupRsdMaxRangeBonus
3651, ewGroupTpMaxRangeBonus
3652, ewGroupTdMaxRangeBonus
3653, ewGroupEcmBurstMaxRangeBonus
3496, setBonusThukker
3668, miningLaserRangeBonus
3669, frequencyMiningLaserMaxRangeBonus
3670, stripMinerMaxRangeBonus
3671, gasHarvesterMaxRangeBonus
3672, setBonusOre
3498, setBonusSisters
3499, setBonusSyndicate
3592, eliteBonusJumpFreighterHullHP1
3593, eliteBonusJumpFreighterJumpDriveConsumptionAmount2
3678, eliteBonusJumpFreighterShieldHP1
3680, freighterAgilityBonusC1
3681, freighterAgilityBonusM1
3679, eliteBonusJumpFreighterArmorHP1
3682, freighterAgilityBonusG1
3683, freighterAgilityBonusA1
3521, skillNaniteOperationRepairCost
3522, skillNaniteOperationRepairCostLevel
3524, skillNaniteInterfacingRepairTimeLevel
3723, skillNaniteInterfacingRepairTime2
3528, drawbackCapacitorRecharge
3500, miningLaserMaxRangeMultBonus
3599, scriptTrackingComputerTrackingSpeedBonusBonus
3600, scriptTrackingComputerMaxRangeBonusBonus
3686, scriptTrackingComputerFalloffBonusBonus
6128, scriptMissileGuidanceComputerAOECloudSizeBonusBonus
6129, scriptMissileGuidanceComputerAOEVelocityBonusBonus
3601, scriptWarpDisruptionFieldGeneratorSetDisallowInEmpireSpace
3602, scriptDurationBonus
3617, scriptSignatureRadiusBonusBonus
3618, scriptMassBonusPercentageBonus
3619, scriptSpeedBoostFactorBonusBonus
3620, scriptSpeedFactorBonusBonus
3648, scriptWarpScrambleRangeBonus
3597, scriptSensorBoosterScanResolutionBonusBonus
3598, scriptSensorBoosterMaxTargetRangeBonusBonus
6488, scriptSensorBoosterSensorStrengthBonusBonus
3595, jumpFreightersSkillMultiplier1
3596, jumpFreightersSkillMultiplier2
3698, dungeonMaxTargetingRangeShip
5036, shipBonusSalvageCycleAF
5119, shipBonusScanProbeStrength2AF
909, shipArmorHpAC2
5383, shipMissileEMDamageCC
5384, shipMissileThermDamageCC
5385, shipMissileExpDamageCC
6351, shipMissileKinDamageCC3
3741, industrialCommandShipSkillLevelMultiplierICS1
3743, industrialCommandShipSkillLevelMultiplierICS2
6739, industrialCommandShipSkillLevelMultiplierICS3
6740, industrialCommandShipSkillLevelMultiplierICS4
6785, industrialCommandShipSkillLevelMultiplierICS5
3771, armorHPBonusAddPassive
3772, subSystem
3774, slotModifier
3782, powerOutputAddPassive
3783, cpuOutputAddCpuOutputPassive
3799, droneCapacityAdddroneCapacityPassive
3810, capacityAddPassive
3831, shieldCapacityAddPassive
3856, shieldRechargeRateAddPassive
3908, subsystemBonusAmarrDefensiveArmorResistance
4160, massAddPassive
4240, modifyArmorResonancePassivePreAssignment
4247, modifyShieldResonancePassivePreAssignment
4286, subsystemBonusAmarrOffensive2RemoteArmorRepairCapUse
4409, signatureRadiusPreAssignment
5265, warfareLinkCpuPenalty
3959, subsystemBonusAmarrDefensiveArmorRepairAmount
3982, subsystemBonusAmarrDefensiveArmorHP
4373, subSystemBonusAmarrOffensiveCommandBursts
5561, subSystemBonusAmarrDefensiveInformationWarfare
5563, subSystemBonusAmarrDefensiveSkirmishWarfare
3955, subsystemBonusCaldariDefensiveShieldResistance
4292, subsystemBonusCaldariOffensive2RemoteShieldBoosterCapUse
3964, subsystemBonusCaldariDefensiveShieldBoostAmount
3976, subsystemBonusCaldariDefensiveShieldHP
6043, subsystemBonusCaldariDefensiveShieldRechargeRate
4374, subSystemBonusCaldariDefensiveSiegeWarfare
5564, subSystemBonusCaldariOffensiveCommandBursts
5566, subSystemBonusCaldariDefensiveSkirmishWarfare
3949, subsystemBonusMinmatarDefensiveShieldResistance
4290, subsystemBonusMinmatarOffensive2RemoteRepCapUse
3930, subsystemBonusMinmatarDefensiveArmorResistance
4344, subsystemBonusMinmatarDefensiveSignatureRadius
4376, subSystemBonusMinmatarDefensiveSkirmishWarfare
5569, subSystemBonusMinmatarDefensiveSiegeWarfare
5570, subSystemBonusMinmatarOffensiveCommandBursts
3922, subsystemBonusGallenteDefensiveArmorResistance
4288, subsystemBonusGallenteOffensive2RemoteArmorRepairCapUse
3961, subsystemBonusGallenteDefensiveArmorRepairAmount
3980, subsystemBonusGallenteDefensiveArmorHP
4375, subSystemBonusGallenteDefensiveInformationWarfare
5567, subSystemBonusGallenteDefensiveSkirmishWarfare
5568, subSystemBonusGallenteOffensiveCommandBursts
4188, shipBonusStrategicCruiserCaldariHeatDamage
6009, probeLauncherCPUPercentRoleBonusT3
6908, shipBonusStrategicCruiserCaldariNaniteRepairTime2
4187, shipBonusStrategicCruiserAmarrHeatDamage
6909, shipBonusStrategicCruiserAmarrNaniteRepairTime2
4189, shipBonusStrategicCruiserGallenteHeatDamage
6910, shipBonusStrategicCruiserGallenteNaniteRepairTime2
4190, shipBonusStrategicCruiserMinmatarHeatDamage
6911, shipBonusStrategicCruiserMinmatarNaniteRepairTime2
3793, probeLaunching
3806, scanStrengthAddPassive
3807, maxTargetRangeAddPassive
3809, scanResolutionAddPassive
4216, subsystemBonusAmarrCore2EnergyVampireAmount
4217, subsystemBonusAmarrCore2EnergyDestabilizerAmount
4269, subsystemBonusAmarrCore3ScanResolution
3900, subsystemBonusAmarrCoreScanStrengthRADAR
4343, subsystemBonusAmarrCore2MaxTargetingRange
4389, subSystemBonusAmarrElectronicScanProbeStrength
4401, subSystemBonusAmarrElectronic2TractorBeamVelocity
4408, subSystemBonusAmarrElectronic2TractorBeamRange
4410, subsystemBonusScanProbeLauncherCPU
4321, subsystemBonusCaldariCore2ECMStrengthRange
3887, subsystemBonusCaldariElectronicCPU
3897, subsystemBonusCaldariCoreScanStrengthGravimetric
4271, subsystemBonusCaldariCore2MaxTargetingRange
4390, subSystemBonusCaldariElectronicScanProbeStrength
4402, subSystemBonusCaldariElectronic2TractorBeamVelocity
4407, subSystemBonusCaldariElectronic2TractorBeamRange
4273, subsystemBonusGallenteCore2WarpScrambleRange
3886, subsystemBonusGallenteElectronicCPU
3895, subsystemBonusGallenteCoreScanStrengthMagnetometric
4272, subsystemBonusGallenteCore2MaxTargetingRange
4391, subSystemBonusGallenteElectronicScanProbeStrength
4403, subSystemBonusGallenteElectronic2TractorBeamVelocity
4406, subSystemBonusGallenteElectronic2TractorBeamRange
4274, subsystemBonusMinmatarCore2StasisWebifierRange
4270, subsystemBonusMinmatarCore3ScanResolution
3893, subsystemBonusMinmatarCoreScanStrengthLADAR
4342, subsystemBonusMinmatarCore2MaxTargetingRange
4392, subSystemBonusMinmatarElectronicScanProbeStrength
4404, subSystemBonusMinmatarElectronic2TractorBeamVelocity
4405, subSystemBonusMinmatarElectronic2TractorBeamRange
3784, maxVelocityAddPassive
3857, subsystemBonusAmarrPropulsionMaxVelocity
4281, modifyShipAgilityPassivePreAssignment
3864, subsystemBonusAmarrPropulsionAfterburnerSpeedFactor
3872, subsystemBonusAmarrPropulsion2MWDPenalty
3865, subsystemBonusAmarrPropulsion2Agility
4369, subsystemBonusWarpBubbleImmune
3866, subsystemBonusCaldariPropulsion2Agility
4275, subsystemBonusCaldariPropulsion2WarpSpeed
4760, subsystemBonusCaldariPropulsionWarpCapacitor
3863, subsystemBonusCaldariPropulsionAfterburnerSpeedFactor
3870, subsystemBonusGallentePropulsionMWDPenalty
3875, subsystemBonusGallentePropulsionABMWDCapNeed
4277, subsystemBonusGallentePropulsionWarpCapacitor
4278, subsystemBonusGallentePropulsion2WarpSpeed
3867, subsystemBonusGallentePropulsion2Agility
3860, subsystemBonusMinmatarPropulsionMaxVelocity
3868, subsystemBonusMinmatarPropulsion2Agility
3861, subsystemBonusMinmatarPropulsionAfterburnerSpeedFactor
3773, hardPointModifierEffect
3797, droneBandwidthAddPassive
4215, subsystemBonusAmarrOffensive2EnergyWeaponCapacitorNeed
4322, subsystemBonusAmarrOffensiveDroneDamageMultiplier
4327, subsystemBonusAmarrOffensive3DroneDamageHP
5262, covertOpsCloakCpuPenalty
5263, covertCynoCpuPenalty
4359, subsystemBonusAmarrOffensiveHeavyMissileLauncherROF
4360, subsystemBonusAmarrOffensiveMissileLauncherROF
4361, subsystemBonusAmarrOffensiveHeavyAssaultMissileLauncherROF
4362, subsystemBonusAmarrOffensive2MissileDamage
4363, subsystemBonusAmarrOffensive2HAMThermalDamage
4364, subsystemBonusAmarrOffensive2HAMKineticDamage
4365, subsystemBonusAmarrOffensive2HAMExplosiveDamage
4093, subsystemBonusAmarrOffensiveEnergyWeaponDamageMultiplier
4330, subsystemBonusAmarrOffensive3EnergyWeaponMaxRange
4185, subsystemBonusAmarrOffensiveEnergyWeaponCapacitorNeed
4412, subsystemBonusJumpHarmonics
4120, subsystemBonusCaldariOffensiveHeavyMissileLauncherROF
4121, subsystemBonusCaldariOffensiveHeavyAssaultMissileLauncherROF
4122, subsystemBonusCaldariOffensive1LauncherROF
4248, subsystemBonusCaldariOffensive2MissileLauncherKineticDamage
4331, subsystemBonusCaldariOffensive3HMLHAMVelocity
4332, subsystemBonusCaldariOffensive3HeavyMissileVelocity
4334, subsystemBonusCaldariOffensive3EwStrengthGrav
4335, subsystemBonusCaldariOffensive3EwStrengthLadar
4336, subsystemBonusCaldariOffensive3EwStrengthMagn
4337, subsystemBonusCaldariOffensive3EwStrengthRadar
3811, capacitorCapacityAddPassive
4104, subsystemBonusCaldariOffensiveHybridWeaponMaxRange
4283, subsystemBonusCaldariOffensive2HybridWeaponDamageMultiplier
4106, subsystemBonusGallenteOffensiveHybridWeaponFalloff
4282, subsystemBonusGallenteOffensive2HybridWeaponDamageMultiplier
4347, subsystemBonusGallenteOffensive3TurretTracking
4250, subsystemBonusGallenteOffensiveDroneDamageHP
